,imagenet_class,original_score,perturbated_score
938,cauliflower,2.9001077e-07,3.8543178e-05
939,"zucchini, courgette",9.2857566e-10,2.5704285e-06
940,spaghetti squash,8.261885e-10,7.960713e-07
941,acorn squash,3.870136e-09,4.189494e-06
942,butternut squash,3.463878e-09,3.4981404e-06
943,"cucumber, cuke",5.2384838e-08,6.227691e-05
944,"artichoke, globe artichoke",3.137888e-09,2.7875035e-06
945,bell pepper,4.5571698e-09,3.4369211e-06
946,cardoon,4.8166826e-09,1.3633918e-06
947,mushroom,5.7885914e-09,1.0669132e-06
948,Granny Smith,4.36249e-08,2.7148064e-05
949,strawberry,9.66274e-09,5.1953007e-06
950,orange,3.3463286e-07,6.822708e-06
951,lemon,3.7319927e-07,1.3872448e-05
952,fig,1.9245372e-08,4.293743e-06
953,"pineapple, ananas",2.3978544e-08,6.448433e-06
954,banana,3.0040871e-07,9.750187e-06
955,"jackfruit, jak, jack",2.5491151e-09,3.560146e-07
956,custard apple,2.1327608e-08,9.1361545e-07
957,pomegranate,6.6321224e-09,1.4974243e-06
958,hay,1.6871907e-05,1.7865212e-05
959,carbonara,7.7687465e-09,1.6057053e-06
960,"chocolate sauce, chocolate syrup",5.087663e-09,2.0096533e-05
961,dough,4.313934e-09,1.2632676e-06
962,"meat loaf, meatloaf",1.631456e-08,1.935984e-06
963,"pizza, pizza pie",5.3197273e-09,1.6309464e-06
964,potpie,1.036214e-08,8.271542e-07
965,burrito,2.1666112e-08,1.1310878e-05
966,red wine,1.7752342e-06,0.0001157949
967,espresso,1.7948619e-08,4.569433e-06
968,cup,6.92739e-07,0.00013769376
969,eggnog,7.053454e-08,6.6757835e-05
970,alp,1.8903118e-05,3.5649056e-05
971,bubble,2.2093514e-05,0.0013452602
972,"cliff, drop, drop-off",4.2823638e-05,1.385937e-05
973,coral reef,9.917219e-07,4.7155477e-06
974,geyser,1.6567876e-08,4.925325e-07
975,"lakeside, lakeshore",6.7520164e-06,2.5416271e-05
976,"promontory, headland, head, foreland",3.222104e-05,1.8479535e-05
977,"sandbar, sand bar",1.039435e-05,1.6676984e-05
978,"seashore, coast, seacoast, sea-coast",0.00012786058,5.2501317e-05
979,"valley, vale",2.6327946e-06,4.1765766e-06
980,volcano,2.6607913e-07,4.205851e-06
981,"ballplayer, baseball player",8.868741e-08,2.7493431e-06
982,"groom, bridegroom",5.521851e-08,4.0017145e-05
983,scuba diver,1.0291012e-05,0.00020804208
984,rapeseed,3.4849534e-06,9.219907e-06
985,daisy,1.4526075e-10,1.2414776e-07
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",3.3049654e-09,4.0428586e-07
987,corn,4.7299477e-07,5.534764e-06
988,acorn,2.5409319e-08,2.4208944e-06
989,"hip, rose hip, rosehip",3.311523e-08,3.047596e-06
990,"buckeye, horse chestnut, conker",1.0156872e-08,1.3310838e-06
991,coral fungus,9.507473e-09,1.974502e-07
992,agaric,2.588285e-09,4.5531485e-07
993,gyromitra,1.1353887e-09,6.3472356e-08
994,"stinkhorn, carrion fungus",1.0101232e-08,1.0064225e-06
995,earthstar,5.103226e-08,1.9930603e-06
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",2.478574e-09,3.529319e-07
997,bolete,4.38907e-09,6.0868103e-07
998,"ear, spike, capitulum",4.8727003e-08,1.5774392e-06
999,"toilet tissue, toilet paper, bathroom tissue",5.2128982e-08,0.00012622631
