,imagenet_class,original_score,perturbated_score
936,head cabbage,3.8170066e-07,1.0768956e-05
937,broccoli,1.4162527e-05,0.00010832607
938,cauliflower,4.721933e-08,3.0070007e-06
939,"zucchini, courgette",2.1260772e-07,4.881272e-06
940,spaghetti squash,4.7997155e-08,6.1093493e-07
941,acorn squash,9.036672e-08,1.653867e-06
942,butternut squash,7.4146016e-08,2.1968992e-06
943,"cucumber, cuke",3.2654785e-07,2.1616528e-05
944,"artichoke, globe artichoke",8.060072e-08,2.1876708e-06
945,bell pepper,2.4861398e-08,9.961218e-07
946,cardoon,2.3588042e-07,7.906812e-06
947,mushroom,1.5398014e-07,1.7298097e-06
948,Granny Smith,3.3208556e-07,9.571542e-06
949,strawberry,6.362399e-08,2.0150867e-06
950,orange,1.1206989e-06,8.241489e-06
951,lemon,7.3141393e-07,8.208458e-06
952,fig,1.2665758e-07,8.660145e-07
953,"pineapple, ananas",1.3680656e-07,3.677795e-06
954,banana,3.8761434e-07,3.7615732e-06
955,"jackfruit, jak, jack",1.9520597e-08,6.1952676e-07
956,custard apple,7.963781e-09,2.915515e-07
957,pomegranate,1.1734675e-07,1.340642e-06
958,hay,3.4267857e-06,1.92423e-05
959,carbonara,2.9063605e-07,8.18546e-06
960,"chocolate sauce, chocolate syrup",1.4980586e-08,4.898613e-07
961,dough,2.8617368e-08,5.23256e-07
962,"meat loaf, meatloaf",3.5497564e-08,2.2390268e-06
963,"pizza, pizza pie",4.7278903e-08,2.601419e-06
964,potpie,1.45366945e-08,4.425093e-07
965,burrito,2.1429771e-07,2.2358774e-06
966,red wine,5.4026555e-06,4.656155e-05
967,espresso,4.1696853e-07,5.0768817e-06
968,cup,7.526849e-06,0.00015396261
969,eggnog,5.856811e-07,1.1763423e-05
970,alp,8.4661224e-05,4.9871804e-05
971,bubble,1.39718e-05,0.00015404986
972,"cliff, drop, drop-off",0.00011278194,2.8156364e-06
973,coral reef,6.713509e-05,0.00013826606
974,geyser,6.0386847e-06,3.6286435e-06
975,"lakeside, lakeshore",0.037042953,0.00056602585
976,"promontory, headland, head, foreland",0.0006444693,2.2036698e-05
977,"sandbar, sand bar",3.9530423e-05,7.9915435e-06
978,"seashore, coast, seacoast, sea-coast",0.004337173,0.00028049105
979,"valley, vale",0.00068405806,4.233639e-05
980,volcano,5.5162895e-06,3.8236776e-06
981,"ballplayer, baseball player",4.3763697e-07,1.3896138e-06
982,"groom, bridegroom",1.488865e-06,1.586183e-05
983,scuba diver,2.231891e-05,3.8809398e-05
984,rapeseed,7.321618e-06,6.4078113e-06
985,daisy,1.6576233e-07,3.853752e-06
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",4.465106e-08,6.848185e-07
987,corn,1.0208918e-06,1.7364815e-05
988,acorn,1.1921266e-07,8.4038174e-07
989,"hip, rose hip, rosehip",1.246049e-07,8.967879e-07
990,"buckeye, horse chestnut, conker",3.4664218e-08,5.4594636e-07
991,coral fungus,1.2194559e-07,3.961849e-07
992,agaric,4.0365197e-08,1.0465213e-06
993,gyromitra,7.558847e-09,7.7639584e-08
994,"stinkhorn, carrion fungus",1.5363595e-08,1.7227772e-07
995,earthstar,2.100398e-07,1.3636475e-06
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",1.8389893e-07,8.5206955e-07
997,bolete,6.029202e-08,7.044208e-07
998,"ear, spike, capitulum",5.022732e-07,1.2259855e-05
999,"toilet tissue, toilet paper, bathroom tissue",6.1985475e-08,7.307894e-06
