,imagenet_class,original_score,perturbated_score
928,"ice cream, icecream",8.327215e-06,7.023441e-07
929,"ice lolly, lolly, lollipop, popsicle",0.000108080974,5.903249e-06
930,French loaf,1.6652119e-07,7.5809075e-09
931,"bagel, beigel",1.8618852e-07,1.4949238e-08
932,pretzel,1.0024887e-06,2.9309637e-08
933,cheeseburger,4.3236014e-08,4.2361186e-09
934,"hotdog, hot dog, red hot",4.811613e-07,4.3807592e-08
935,mashed potato,4.4048315e-07,2.2531964e-08
936,head cabbage,7.2140955e-07,3.4851078e-07
937,broccoli,4.570413e-05,1.4252952e-05
938,cauliflower,6.434181e-07,4.852947e-07
939,"zucchini, courgette",7.267062e-06,1.4225792e-07
940,spaghetti squash,1.1719179e-07,8.084285e-09
941,acorn squash,2.5206228e-07,1.9335562e-09
942,butternut squash,3.1772279e-06,1.1818906e-07
943,"cucumber, cuke",1.0307057e-05,2.4208026e-07
944,"artichoke, globe artichoke",3.852485e-07,4.5713314e-08
945,bell pepper,1.6484914e-07,5.3651177e-09
946,cardoon,1.207883e-07,3.459941e-08
947,mushroom,2.7882638e-07,1.2617272e-08
948,Granny Smith,1.9923011e-06,1.4854244e-07
949,strawberry,2.9100322e-06,8.578755e-08
950,orange,4.1025046e-06,6.2974316e-08
951,lemon,1.2738233e-06,4.695097e-08
952,fig,8.26832e-07,1.9820927e-08
953,"pineapple, ananas",0.00010111051,5.896893e-07
954,banana,8.83383e-05,1.8348125e-07
955,"jackfruit, jak, jack",2.4376882e-07,1.40556775e-08
956,custard apple,7.235627e-07,3.0085324e-08
957,pomegranate,1.2806078e-06,5.2063108e-08
958,hay,4.3174705e-06,4.432519e-07
959,carbonara,3.242488e-07,1.958668e-08
960,"chocolate sauce, chocolate syrup",7.2132354e-07,4.606658e-08
961,dough,2.4418612e-06,1.0928366e-07
962,"meat loaf, meatloaf",4.9763965e-08,2.7197615e-08
963,"pizza, pizza pie",1.15452835e-07,1.1750747e-08
964,potpie,1.7112631e-08,2.6761746e-09
965,burrito,8.3669335e-07,6.70903e-08
966,red wine,4.896515e-05,5.1099323e-06
967,espresso,6.270678e-06,2.6893818e-07
968,cup,0.0024956563,0.00021069607
969,eggnog,1.0119158e-05,7.532982e-07
970,alp,1.305815e-07,1.3235101e-08
971,bubble,9.219502e-05,1.6706845e-05
972,"cliff, drop, drop-off",3.6045684e-08,1.2492553e-09
973,coral reef,5.109365e-08,2.5580563e-08
974,geyser,6.8774915e-07,6.853533e-08
975,"lakeside, lakeshore",1.8974798e-07,5.651733e-09
976,"promontory, headland, head, foreland",4.1507402e-08,1.0613905e-09
977,"sandbar, sand bar",4.8689344e-07,8.047823e-09
978,"seashore, coast, seacoast, sea-coast",8.971864e-07,1.724149e-08
979,"valley, vale",3.142905e-08,1.6522315e-09
980,volcano,4.6164965e-09,3.923707e-09
981,"ballplayer, baseball player",2.7855224e-06,1.3787826e-06
982,"groom, bridegroom",3.389552e-06,1.5636489e-06
983,scuba diver,2.8199754e-08,1.1297803e-08
984,rapeseed,3.548991e-07,6.3174205e-08
985,daisy,3.7979758e-06,1.1992793e-07
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",6.4198193e-09,1.4567048e-09
987,corn,2.197367e-05,6.2676213e-07
988,acorn,9.395253e-07,8.99191e-09
989,"hip, rose hip, rosehip",1.0586048e-06,7.864425e-09
990,"buckeye, horse chestnut, conker",1.2962438e-07,1.5195571e-09
991,coral fungus,2.7102013e-08,9.536518e-10
992,agaric,1.2405862e-08,4.6253623e-10
993,gyromitra,4.069967e-09,1.2749788e-09
994,"stinkhorn, carrion fungus",3.5143237e-09,1.05831725e-10
995,earthstar,8.679529e-08,8.878815e-09
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",9.8757596e-08,1.1543068e-08
997,bolete,1.7702099e-09,5.9565616e-11
998,"ear, spike, capitulum",1.3415031e-05,3.4646808e-07
999,"toilet tissue, toilet paper, bathroom tissue",0.00020913903,9.859266e-06
